1.365292E-01  1.074140E-01  1.150223E-03  7.100000E+14  1.235501E-04  1.224151E-03  6.644786E+00  9.814345E+00  1.142144E+00  1.181021E+00  1.057302E+00  1.057302E+00  1.057302E+00  7.744147E+00  1.143810E+01
1.391853E-01  1.104425E-01  1.166423E-03  7.200000E+14  1.288227E-04  1.243170E-03  6.626236E+00  9.786946E+00  1.167043E+00  1.207518E+00  1.078493E+00  1.078493E+00  1.078493E+00  7.748612E+00  1.144470E+01
1.418237E-01  1.135129E-01  1.182624E-03  7.300000E+14  1.342430E-04  1.262262E-03  6.607368E+00  9.759079E+00  1.191823E+00  1.233932E+00  1.099505E+00  1.099505E+00  1.099505E+00  7.752614E+00  1.145061E+01
1.444440E-01  1.166251E-01  1.198824E-03  7.400000E+14  1.398130E-04  1.281430E-03  6.588196E+00  9.730763E+00  1.216474E+00  1.260252E+00  1.120330E+00  1.120330E+00  1.120330E+00  7.756155E+00  1.145584E+01
1.470453E-01  1.197791E-01  1.215024E-03  7.500000E+14  1.455345E-04  1.300675E-03  6.568734E+00  9.702016E+00  1.240983E+00  1.286467E+00  1.140960E+00  1.140960E+00  1.140960E+00  7.759239E+00  1.146039E+01
1.496272E-01  1.229750E-01  1.231225E-03  7.600000E+14  1.514098E-04  1.319996E-03  6.548994E+00  9.672861E+00  1.265340E+00  1.312567E+00  1.161387E+00  1.161387E+00  1.161387E+00  7.761871E+00  1.146428E+01
1.521891E-01  1.262127E-01  1.247425E-03  7.700000E+14  1.574408E-04  1.339396E-03  6.528991E+00  9.643317E+00  1.289537E+00  1.338541E+00  1.181605E+00  1.181605E+00  1.181605E+00  7.764058E+00  1.146751E+01
1.547305E-01  1.294921E-01  1.263625E-03  7.800000E+14  1.636295E-04  1.358875E-03  6.508739E+00  9.613404E+00  1.313562E+00  1.364380E+00  1.201607E+00  1.201607E+00  1.201607E+00  7.765804E+00  1.147009E+01
1.572509E-01  1.328134E-01  1.279826E-03  7.900000E+14  1.699780E-04  1.378435E-03  6.488251E+00  9.583143E+00  1.337408E+00  1.390074E+00  1.221386E+00  1.221386E+00  1.221386E+00  7.767118E+00  1.147203E+01
1.597499E-01  1.361765E-01  1.296026E-03  8.000000E+14  1.764883E-04  1.398076E-03  6.467542E+00  9.552556E+00  1.361066E+00  1.415614E+00  1.240938E+00  1.240938E+00  1.240938E+00  7.768005E+00  1.147334E+01
1.622270E-01  1.395814E-01  1.312226E-03  8.100000E+14  1.831624E-04  1.417800E-03  6.446625E+00  9.521662E+00  1.384527E+00  1.440993E+00  1.260256E+00  1.260256E+00  1.260256E+00  7.768473E+00  1.147403E+01
1.646819E-01  1.430281E-01  1.328427E-03  8.200000E+14  1.900023E-04  1.437606E-03  6.425515E+00  9.490482E+00  1.407783E+00  1.466201E+00  1.279336E+00  1.279336E+00  1.279336E+00  7.768531E+00  1.147412E+01
1.671142E-01  1.465165E-01  1.344627E-03  8.300000E+14  1.970101E-04  1.457498E-03  6.404224E+00  9.459035E+00  1.430829E+00  1.491231E+00  1.298174E+00  1.298174E+00  1.298174E+00  7.768185E+00  1.147361E+01
1.695237E-01  1.500467E-01  1.360827E-03  8.400000E+14  2.041877E-04  1.477474E-03  6.382767E+00  9.427343E+00  1.453655E+00  1.516077E+00  1.316766E+00  1.316766E+00  1.316766E+00  7.767445E+00  1.147251E+01
1.719100E-01  1.536187E-01  1.377027E-03  8.500000E+14  2.115372E-04  1.497538E-03  6.361156E+00  9.395424E+00  1.476257E+00  1.540730E+00  1.335108E+00  1.335108E+00  1.335108E+00  7.766318E+00  1.147085E+01
1.742729E-01  1.572325E-01  1.393228E-03  8.600000E+14  2.190607E-04  1.517688E-03  6.339405E+00  9.363297E+00  1.498628E+00  1.565185E+00  1.353197E+00  1.353197E+00  1.353197E+00  7.764814E+00  1.146863E+01
1.766121E-01  1.608880E-01  1.409428E-03  8.700000E+14  2.267601E-04  1.537927E-03  6.317525E+00  9.330982E+00  1.520762E+00  1.589435E+00  1.371029E+00  1.371029E+00  1.371029E+00  7.762940E+00  1.146586E+01
1.789275E-01  1.645853E-01  1.425628E-03  8.800000E+14  2.346374E-04  1.558256E-03  6.295531E+00  9.298496E+00  1.542654E+00  1.613475E+00  1.388604E+00  1.388604E+00  1.388604E+00  7.760706E+00  1.146256E+01
1.812189E-01  1.683243E-01  1.441829E-03  8.900000E+14  2.426948E-04  1.578675E-03  6.273433E+00  9.265857E+00  1.564299E+00  1.637299E+00  1.405918E+00  1.405918E+00  1.405918E+00  7.758120E+00  1.145874E+01
1.834861E-01  1.721050E-01  1.458029E-03  9.000000E+14  2.509341E-04  1.599186E-03  6.251244E+00  9.233084E+00  1.585692E+00  1.660902E+00  1.422970E+00  1.422970E+00  1.422970E+00  7.755191E+00  1.145441E+01
1.857289E-01  1.759275E-01  1.474229E-03  9.100000E+14  2.593575E-04  1.619789E-03  6.228975E+00  9.200193E+00  1.606830E+00  1.684280E+00  1.439757E+00  1.439757E+00  1.439757E+00  7.751928E+00  1.144959E+01
1.879474E-01  1.797917E-01  1.490430E-03  9.200000E+14  2.679669E-04  1.640486E-03  6.206638E+00  9.167200E+00  1.627707E+00  1.707427E+00  1.456280E+00  1.456280E+00  1.456280E+00  7.748340E+00  1.144429E+01
1.901413E-01  1.836976E-01  1.506630E-03  9.300000E+14  2.767643E-04  1.661278E-03  6.184242E+00  9.134122E+00  1.648322E+00  1.730341E+00  1.472537E+00  1.472537E+00  1.472537E+00  7.744436E+00  1.143853E+01
1.923106E-01  1.876452E-01  1.522830E-03  9.400000E+14  2.857519E-04  1.682165E-03  6.161799E+00  9.100974E+00  1.668669E+00  1.753016E+00  1.488527E+00  1.488527E+00  1.488527E+00  7.740223E+00  1.143231E+01
1.944552E-01  1.916346E-01  1.539031E-03  9.500000E+14  2.949315E-04  1.703149E-03  6.139320E+00  9.067772E+00  1.688747E+00  1.775450E+00  1.504250E+00  1.504250E+00  1.504250E+00  7.735712E+00  1.142564E+01
